customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_06230,Male,0,No,No,30,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,61.39,1881.82,Yes
CUST_06231,Male,0,Yes,No,29,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,No,No internet service,One year,No,Bank transfer (automatic),96.58,2760.33,No
CUST_06232,Female,0,Yes,Yes,41,Yes,No phone service,DSL,Yes,No internet service,Yes,No,Yes,Yes,Two year,Yes,Electronic check,53.38,2219.17,No
CUST_06233,Female,1,No,No,1,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,30.9,0.0,No
CUST_06234,Male,0,No,No,10,Yes,Yes,DSL,No,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Electronic check,105.18,1100.9,Yes
CUST_06235,Female,0,Yes,No,24,Yes,Yes,No,Yes,No,No,No,No,No internet service,Two year,Yes,Mailed check,88.58,2095.23,No
CUST_06236,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,76.85,2139.94,No
CUST_06237,Male,0,No,No,21,Yes,Yes,DSL,Yes,Yes,No,No,No internet service,Yes,One year,No,Credit card (automatic),114.03,2384.34,Yes
CUST_06238,Male,1,Yes,Yes,18,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),97.65,1805.17,No
CUST_06239,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,No internet service,One year,Yes,Electronic check,25.3,1773.73,No
CUST_06240,Male,0,No,Yes,40,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,22.34,869.82,No
CUST_06241,Male,0,Yes,No,37,Yes,Yes,No,Yes,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),76.29,2830.64,No
CUST_06242,Female,0,No,No,28,Yes,Yes,No,No internet service,No internet service,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),64.07,1800.45,No
CUST_06243,Female,0,No,No,21,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,No,No,Month-to-month,No,Bank transfer (automatic),23.17,455.54,No
CUST_06244,Female,0,No,Yes,7,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,27.9,189.9,Yes
CUST_06245,Male,0,Yes,No,46,Yes,No,DSL,No,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),52.51,2367.65,No
CUST_06246,Male,0,No,No,5,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,No,Month-to-month,No,Electronic check,61.18,335.04,Yes
CUST_06247,Female,0,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),90.92,508.72,Yes
CUST_06248,Male,0,No,No,35,Yes,Yes,DSL,No,Yes,No,No internet service,No,Yes,Month-to-month,No,Electronic check,95.54,3310.49,Yes
CUST_06249,Female,0,No,No,7,Yes,Yes,DSL,No,No,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),71.87,496.33,No
CUST_06250,Female,0,Yes,No,45,Yes,No phone service,No,Yes,Yes,No internet service,No internet service,Yes,No internet service,Two year,No,Electronic check,32.79,1509.03,No
CUST_06251,Male,0,Yes,Yes,63,Yes,No,Fiber optic,No,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),53.91,3387.59,Yes
CUST_06252,Male,0,Yes,No,30,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,99.57,2985.78,No
CUST_06253,Female,0,No,No,22,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),110.23,2379.05,No
CUST_06254,Female,0,Yes,No,60,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),48.74,2918.25,No
CUST_06255,Female,0,No,Yes,49,Yes,No,DSL,No,No internet service,No,No,No,No internet service,Two year,Yes,Mailed check,23.64,1200.37,Yes
CUST_06256,Female,0,Yes,No,45,Yes,Yes,DSL,No internet service,Yes,No internet service,No,Yes,No,Two year,No,Mailed check,45.93,2022.48,No
CUST_06257,Male,0,No,Yes,42,Yes,Yes,DSL,No,No internet service,No,No,No,No,Two year,Yes,Credit card (automatic),100.95,4223.73,No
CUST_06258,Female,0,No,No,9,Yes,No,Fiber optic,Yes,No,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,58.2,530.49,No
CUST_06259,Female,1,No,No,19,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Mailed check,31.45,626.5,No
CUST_06260,Female,0,No,No,15,Yes,No,DSL,No,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,87.39,1342.38,Yes
CUST_06261,Male,0,Yes,Yes,2,Yes,Yes,DSL,Yes,No,Yes,No,No internet service,No,Two year,No,Mailed check,102.01,158.66,No
CUST_06262,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,81.9,2415.71,No
CUST_06263,Female,0,No,No,17,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,Yes,One year,No,Electronic check,96.83,1644.76,No
CUST_06264,Male,0,No,Yes,58,No,Yes,Fiber optic,No internet service,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.42,5950.75,No
CUST_06265,Male,0,Yes,No,69,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,45.71,3154.35,No
CUST_06266,Male,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No internet service,Two year,Yes,Electronic check,87.85,3024.22,Yes
CUST_06267,Female,0,Yes,No,18,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,Yes,Two year,No,Electronic check,100.65,1781.96,No
CUST_06268,Female,0,Yes,No,25,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,19.25,519.15,Yes
CUST_06269,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No internet service,Month-to-month,No,Mailed check,100.14,3410.95,Yes
CUST_06270,Female,0,Yes,No,71,Yes,Yes,No,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),89.31,6308.96,No
CUST_06271,Female,0,No,No,56,Yes,Yes,No,No,No internet service,No internet service,Yes,No,Yes,One year,No,Bank transfer (automatic),73.94,4140.84,No
CUST_06272,Male,0,Yes,No,48,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),18.39,871.65,No
CUST_06273,Male,0,Yes,Yes,9,Yes,No,No,Yes,No,No,Yes,Yes,No internet service,One year,Yes,Electronic check,27.24,266.52,No
CUST_06274,Female,1,No,No,28,Yes,Yes,No,No internet service,Yes,No,No,No,No,Two year,Yes,Electronic check,53.79,1514.76,No
CUST_06275,Male,1,Yes,No,70,Yes,No,No,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,36.37,2555.72,No
CUST_06276,Female,0,Yes,No,67,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,36.0,2416.79,Yes
CUST_06277,Female,0,Yes,No,23,Yes,No,No,Yes,Yes,No,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),48.55,1140.29,No
CUST_06278,Male,0,No,Yes,42,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,18.8,761.82,No
CUST_06279,Female,0,Yes,No,38,Yes,Yes,DSL,No internet service,No,No,No internet service,No,No,Two year,No,Credit card (automatic),29.61,1136.73,No
CUST_06280,Female,1,No,No,24,No,No,Fiber optic,Yes,Yes,Yes,No internet service,Yes,Yes,Two year,Yes,Mailed check,60.92,1436.86,No
CUST_06281,Male,0,Yes,No,67,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,Two year,No,Mailed check,85.59,5691.27,No
CUST_06282,Male,0,No,Yes,33,Yes,No phone service,DSL,Yes,No internet service,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),65.07,2170.84,No
CUST_06283,Male,0,Yes,No,52,Yes,No,No,No,No,Yes,Yes,No,No,Two year,No,Electronic check,117.04,6060.87,No
CUST_06284,Female,0,Yes,Yes,54,Yes,Yes,No,No,Yes,No,No internet service,No,No internet service,Month-to-month,No,Electronic check,21.25,1104.66,No
CUST_06285,Male,0,Yes,No,52,Yes,Yes,No,Yes,No internet service,No,Yes,No,Yes,One year,No,Mailed check,87.64,4526.95,No
CUST_06286,Male,0,No,No,17,Yes,Yes,No,Yes,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,83.28,1465.05,No
CUST_06287,Male,0,Yes,No,6,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,No,No internet service,Month-to-month,No,Mailed check,87.03,555.81,Yes
CUST_06288,Male,0,Yes,No,62,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,Yes,No,One year,No,Mailed check,60.08,3731.59,No
CUST_06289,Female,0,No,No,41,Yes,No,No,Yes,No internet service,Yes,No,No internet service,Yes,One year,Yes,Credit card (automatic),56.41,2296.81,No
CUST_06290,Female,0,No,No,10,Yes,No,DSL,No,No,No internet service,No,No,No internet service,Two year,No,Credit card (automatic),105.71,1041.24,No
CUST_06291,Male,0,No,No,8,No,Yes,No,Yes,No internet service,Yes,No,No internet service,Yes,Two year,Yes,Credit card (automatic),33.92,257.09,No
CUST_06292,Female,0,Yes,No,34,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,Yes,No,Two year,No,Bank transfer (automatic),48.76,1706.22,No
CUST_06293,Male,1,No,No,64,Yes,No phone service,No,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),33.2,2150.35,Yes
CUST_06294,Male,0,Yes,No,4,Yes,No,Fiber optic,Yes,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,30.91,108.88,No
CUST_06295,Female,0,No,No,25,Yes,No,DSL,No,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),58.38,1411.26,Yes
CUST_06296,Female,0,No,Yes,50,Yes,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),110.83,5517.89,No
CUST_06297,Male,0,Yes,No,37,Yes,No,Fiber optic,No,No,No,Yes,No internet service,No,Month-to-month,No,Electronic check,109.8,4033.38,No
CUST_06298,Male,0,Yes,No,2,No,Yes,DSL,No internet service,Yes,No,No,No internet service,Yes,One year,Yes,Electronic check,84.94,140.87,No
CUST_06299,Female,0,Yes,Yes,58,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,68.35,4009.26,No
CUST_06300,Male,1,Yes,No,12,Yes,Yes,Fiber optic,No,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Mailed check,76.46,891.79,Yes
CUST_06301,Female,0,No,No,34,Yes,No,DSL,Yes,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),83.25,2796.72,Yes
CUST_06302,Male,1,No,No,2,No,Yes,No,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,68.44,170.05,No
CUST_06303,Male,1,No,Yes,52,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),71.42,3745.83,No
CUST_06304,Female,1,Yes,No,54,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,No internet service,One year,No,Credit card (automatic),99.35,5358.05,No
CUST_06305,Female,0,Yes,Yes,44,No,No,Fiber optic,No internet service,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,102.85,4538.28,No
CUST_06306,Female,0,No,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,70.71,4644.26,Yes
CUST_06307,Female,0,No,No,66,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,No,Yes,Two year,Yes,Mailed check,76.41,5088.05,No
CUST_06308,Female,0,Yes,Yes,43,Yes,No,Fiber optic,No,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Mailed check,35.57,1506.64,Yes
CUST_06309,Female,0,No,No,72,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),55.8,4007.64,No
CUST_06310,Female,0,No,Yes,67,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),72.86,4862.35,Yes
CUST_06311,Male,0,No,No,61,Yes,No,No,No,No internet service,No,No,No,No internet service,Month-to-month,Yes,Electronic check,62.34,3772.33,No
CUST_06312,Male,1,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Mailed check,95.59,2266.23,Yes
CUST_06313,Male,0,No,No,51,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Mailed check,39.88,2045.78,No
CUST_06314,Female,0,Yes,No,49,Yes,No,DSL,No,No,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),41.08,2017.29,No
CUST_06315,Female,0,No,No,0,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,Yes,One year,Yes,Bank transfer (automatic),111.52,31.97,No
CUST_06316,Female,0,Yes,No,38,Yes,No phone service,DSL,Yes,No internet service,No,Yes,No,No,One year,Yes,Electronic check,29.48,1108.26,No
CUST_06317,Male,0,No,No,51,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),42.07,2164.92,No
CUST_06318,Female,1,No,No,39,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,No internet service,One year,Yes,Mailed check,92.76,3667.34,Yes
CUST_06319,Female,0,No,No,59,No,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),71.06,4187.16,No
CUST_06320,Male,0,Yes,No,72,Yes,Yes,No,Yes,No,No internet service,No,No internet service,No,Two year,Yes,Electronic check,30.27,2188.46,No
CUST_06321,Female,0,No,No,68,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No,Yes,Two year,No,Credit card (automatic),83.19,5675.12,No
CUST_06322,Male,0,No,No,19,Yes,No,No,No internet service,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,40.31,778.46,No
CUST_06323,Male,0,Yes,No,1,Yes,No,No,No internet service,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),37.3,8.97,Yes
CUST_06324,Female,0,Yes,Yes,8,Yes,Yes,No,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,46.64,381.34,No
CUST_06325,Female,0,No,No,38,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,56.02,2081.8,Yes
CUST_06326,Female,0,No,No,29,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,109.21,3201.25,Yes
CUST_06327,Male,0,No,No,53,Yes,Yes,Fiber optic,No,No,No,No,No,No internet service,One year,Yes,Mailed check,69.33,3668.79,No
CUST_06328,Male,0,No,No,57,Yes,No,No,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,35.25,2006.98,No
CUST_06329,Male,1,No,Yes,43,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,Two year,Yes,Electronic check,115.86,4940.44,No
CUST_06330,Female,0,Yes,No,42,Yes,No phone service,DSL,No,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),56.69,2346.5,No
CUST_06331,Female,0,No,No,9,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),112.93,1004.02,Yes
CUST_06332,Female,0,Yes,No,47,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,No,Two year,Yes,Bank transfer (automatic),55.25,2634.43,No
CUST_06333,Female,1,Yes,No,16,Yes,No,Fiber optic,No,No,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,26.73,391.69,No
CUST_06334,Male,1,No,No,4,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No internet service,One year,Yes,Electronic check,82.26,314.34,Yes
CUST_06335,Male,0,Yes,No,69,Yes,No,Fiber optic,No,No,Yes,No internet service,No,Yes,Month-to-month,No,Mailed check,112.71,7813.49,Yes
CUST_06336,Male,0,No,No,63,No,Yes,Fiber optic,Yes,No internet service,No,No,No internet service,No,Two year,Yes,Bank transfer (automatic),88.83,5622.38,No
CUST_06337,Male,0,Yes,No,65,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,No internet service,Month-to-month,No,Electronic check,22.13,1424.04,Yes
CUST_06338,Female,0,Yes,No,70,Yes,No,DSL,No internet service,No,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),43.86,3029.94,Yes
CUST_06339,Female,0,No,No,3,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,75.75,233.08,Yes
CUST_06340,Female,0,No,No,27,Yes,No phone service,DSL,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),18.58,476.5,No
CUST_06341,Male,0,Yes,Yes,37,No,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,No internet service,Two year,No,Electronic check,72.14,2678.51,No
CUST_06342,Male,1,No,Yes,65,Yes,No,No,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Electronic check,98.92,6381.19,Yes
CUST_06343,Female,0,No,Yes,66,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,117.77,7751.16,Yes
CUST_06344,Female,0,Yes,No,59,Yes,No,DSL,Yes,No,Yes,No,No,No internet service,One year,No,Mailed check,71.99,4217.08,Yes
CUST_06345,Male,0,Yes,No,46,Yes,No,No,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),86.64,4007.94,Yes
CUST_06346,Female,0,Yes,No,24,Yes,No,DSL,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),33.54,829.22,Yes
CUST_06347,Male,0,No,No,65,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Mailed check,29.87,1967.61,Yes
CUST_06348,Male,0,No,No,66,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,No internet service,Two year,Yes,Electronic check,82.94,5521.52,No
CUST_06349,Male,0,No,No,68,No,No,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),34.17,2334.67,No
CUST_06350,Female,0,Yes,Yes,39,Yes,Yes,DSL,No internet service,No,No,No,No internet service,Yes,One year,No,Electronic check,95.11,3743.69,No
CUST_06351,Female,0,No,No,49,Yes,Yes,No,No internet service,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,88.0,4321.77,No
CUST_06352,Male,0,Yes,Yes,39,Yes,No,DSL,No,Yes,No,No internet service,No,No,Month-to-month,No,Mailed check,55.56,2156.85,Yes
CUST_06353,Female,0,Yes,Yes,36,Yes,Yes,DSL,No,Yes,No internet service,Yes,No internet service,No,One year,No,Credit card (automatic),85.5,3106.94,No
CUST_06354,Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,55.51,3768.49,No
CUST_06355,Male,0,Yes,Yes,16,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No internet service,One year,No,Bank transfer (automatic),80.53,1333.35,No
CUST_06356,Male,0,Yes,Yes,61,Yes,No,DSL,No internet service,No,No,Yes,No internet service,No,Two year,No,Credit card (automatic),84.64,5115.02,No
CUST_06357,Male,0,Yes,No,40,No,Yes,DSL,No internet service,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),89.78,3604.45,No
CUST_06358,Female,0,Yes,Yes,41,Yes,No,Fiber optic,No,No,Yes,No internet service,No internet service,No,Month-to-month,No,Mailed check,71.16,2963.3,Yes
CUST_06359,Male,0,No,No,30,Yes,Yes,No,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),55.39,1645.14,No
CUST_06360,Male,0,Yes,Yes,32,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),80.35,2534.61,No
CUST_06361,Female,1,No,Yes,42,Yes,No,DSL,No,No,No,Yes,No internet service,No,Two year,No,Bank transfer (automatic),66.61,2776.22,No
CUST_06362,Male,0,No,No,66,Yes,No,No,No internet service,No,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,24.01,1542.85,No
CUST_06363,Male,0,No,No,37,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,No,Two year,Yes,Bank transfer (automatic),67.45,2479.7,Yes
CUST_06364,Female,0,No,No,40,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,55.05,2221.61,No
CUST_06365,Female,0,No,No,62,Yes,Yes,Fiber optic,No,No,No,No,No,No internet service,One year,Yes,Credit card (automatic),23.78,1504.61,No
CUST_06366,Female,0,Yes,No,39,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),28.92,1136.16,No
CUST_06367,Male,0,No,No,29,Yes,No,No,No,No internet service,No internet service,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),75.7,2217.16,Yes
CUST_06368,Female,0,No,No,46,Yes,No,DSL,No,No,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,100.55,4580.34,No
CUST_06369,Female,0,No,No,21,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),66.1,1357.63,No
CUST_06370,Male,1,Yes,Yes,54,Yes,Yes,DSL,Yes,No internet service,No,No,No,Yes,Month-to-month,Yes,Electronic check,22.9,1225.12,Yes
CUST_06371,Male,0,No,No,42,Yes,Yes,DSL,No internet service,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,103.04,4364.19,Yes
CUST_06372,Male,0,No,No,60,No,No,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,85.12,5089.11,No
CUST_06373,Male,0,No,No,31,No,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,110.48,3380.46,No
CUST_06374,Male,1,No,No,3,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No,One year,No,Credit card (automatic),118.0,325.38,Yes
CUST_06375,Female,0,Yes,Yes,44,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No,Two year,Yes,Mailed check,103.48,4578.88,Yes
